id,class,part_no,details,battery_id,visible_parts
9018,busbar,3,busbar M1 right (textdirection of the cooling plates),9,busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9019,busbar,4,busbar M5 left (textdirection of the cooling plates),9,busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+module+module+disconnect unit+disconnect unit+module+module+module+wire harness+cooling plate
9020,busbar,5,service disconnect,9,insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+busbar+busbar+busbar+busbar+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+busbar+busbar+module+module+service disconnect+module+module+module+wire harness+disconnect unit+disconnect unit
9021,busbar,6,service disconnect,9,insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+busbar+busbar+busbar+busbar+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+busbar+busbar+module+module+service disconnect+module+module+module+wire harness+disconnect unit+disconnect unit
9022,insulation cap,1,,9,insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+busbar+busbar+busbar+busbar+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+busbar+busbar+module+module+service disconnect+module+module+module+wire harness+disconnect unit+disconnect unit
9023,insulation cap,2,,9,insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+busbar+busbar+busbar+busbar+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9024,insulation cap,3,,9,insulation cap+insulation cap+insulation cap+busbar+insulation cap+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+busbar+busbar+busbar+busbar+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9025,insulation cap,4,,9,insulation cap+busbar+insulation cap+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+busbar+busbar+busbar+busbar+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9026,insulation cap,5,,9,busbar+insulation cap+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+busbar+busbar+busbar+busbar+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9027,insulation cap,6,,9,busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+busbar+busbar+busbar+busbar+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9028,insulation cap,7,,9,busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+busbar+busbar+busbar+busbar+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9029,insulation cap,8,,9,busbar+busbar+insulation cap+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+busbar+busbar+busbar+busbar+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9030,insulation cap,9,,9,busbar+busbar+insulation cap+insulation cap+busbar+insulation cap+insulation cap+insulation cap+busbar+busbar+busbar+busbar+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9031,insulation cap,10,,9,busbar+busbar+insulation cap+busbar+insulation cap+insulation cap+insulation cap+busbar+busbar+busbar+busbar+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9032,insulation cap,11,,9,busbar+busbar+busbar+insulation cap+insulation cap+insulation cap+busbar+busbar+busbar+busbar+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9033,insulation cap,12,,9,busbar+busbar+busbar+insulation cap+insulation cap+busbar+busbar+busbar+busbar+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9034,insulation cap,13,,9,busbar+busbar+busbar+insulation cap+busbar+busbar+busbar+busbar+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9035,insulation cap,14,,9,busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+insulation cap+busbar+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9036,insulation cap,15,,9,busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+insulation cap+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9037,insulation cap,16,,9,busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+insulation cap+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9038,insulation cap,17,,9,busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+insulation cap+insulation cap+insulation cap+insulation cap+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9039,insulation cap,18,,9,busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+insulation cap+insulation cap+insulation cap+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9040,insulation cap,19,small busbar,9,busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+insulation cap+insulation cap+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9041,insulation cap,20,small busbar,9,busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+insulation cap+module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9042,busbar,7,small busbar,9,busbar+busbar+busbar+busbar+busbar+busbar+busbar+busbar+module+module+disconnect unit+disconnect unit+module+module+module+wire harness+cooling plate
9043,busbar,8,small busbar,9,busbar+busbar+busbar+busbar+busbar+busbar+busbar+module+module+disconnect unit+disconnect unit+module+module+module+wire harness+cooling plate
9044,busbar,9,long busbar,9,busbar+busbar+busbar+busbar+busbar+busbar+module+module+disconnect unit+disconnect unit+module+module+module+wire harness+cooling plate
9045,busbar,10,long busbar,9,busbar+busbar+busbar+busbar+busbar+module+module+disconnect unit+disconnect unit+module+module+module+wire harness+cooling plate
9046,busbar,11,long busbar,9,busbar+busbar+busbar+busbar+module+module+disconnect unit+disconnect unit+module+module+module+wire harness+cooling plate
9047,busbar,12,long busbar,9,busbar+busbar+busbar+module+module+disconnect unit+disconnect unit+module+module+module+wire harness+cooling plate
9048,busbar,13,,9,cooling plate+busbar+busbar+module+module+disconnect unit+disconnect unit+module+module+module+wire harness+cooling plate
9049,busbar,14,,9,busbar+cooling plate+module+module+disconnect unit+disconnect unit+module+module+module+wire harness+cooling plate
9050,module,1,,9,module+module+disconnect unit+disconnect unit+module+module+module+wire harness
9051,module,2,,9,module+disconnect unit+disconnect unit+module+module+module+wire harness
9052,module,3,,9,disconnect unit+disconnect unit+module+module+module+wire harness
9053,module,4,,9,disconnect unit+disconnect unit+module+module+wire harness+housing bottom
9054,module,5,,9,disconnect unit+disconnect unit+module+wire harness+housing bottom
9055,wire harness,,,9,disconnect unit+disconnect unit+wire harness+housing bottom
10000,housing cover,,,10,housing cover
10001,housing bottom,,,10,BMS+HV cable+wire harness+housing bottom+service disconnect+HV cable+HV cable
10002,disconnect unit,,,10,BMS+HV cable+wire harness+housing bottom+service disconnect+HV cable+HV cable
10003,module,1,,10,module+module+module+module+module+BMS+module+module+module+HV cable+wire harness+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable
10004,module,2,,10,module+module+module+BMS+module+module+module+module+HV cable+wire harness+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable
10005,module,3,,10,module+BMS+module+module+module+module+HV cable+wire harness+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+module
10006,module,4,,10,module+module+BMS+module+module+module+HV cable+wire harness+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable
10007,module,5,,10,service disconnect+HV cable+wire harness+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+module+BMS+module+module+module+housing bottom
10008,module,6,,10,service disconnect+BMS+module+module+module+HV cable+wire harness+HV cable+HV cable+HV cable+HV cable+HV cable+housing bottom
10009,module,7,,10,service disconnect+BMS+module+module+HV cable+wire harness+HV cable+HV cable+HV cable+HV cable+housing bottom
10010,module,8,,10,service disconnect+BMS+module+HV cable+wire harness+HV cable+HV cable+HV cable+housing bottom
10011,HV cable,1,disconnect unit-module 1,10,HV cable+wire harness+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+module+module+module+module+module+module+module+module+BMS+HV cable
10012,HV cable,2,module 1-2,10,HV cable+wire harness+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+module+module+module+module+module+module+module+module+BMS+HV cable
10013,HV cable,3,module 2-3,10,module+module+module+module+module+BMS+module+module+module+HV cable+wire harness+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable+HV cable
